,num_rests,avg_rating,avg_rating,avg_rating,dedicated_fryer,dedicated_fryer,dedicated_gf,dedicated_gf,gf_menu,gf_menu,how_expensive,how_expensive,how_expensive,num_ratings,num_ratings,num_ratings,num_reviews,num_reviews,num_reviews,total_celiac_friendly,total_celiac_friendly,total_celiac_friendly,total_not_celiac_friendly,total_not_celiac_friendly,total_not_celiac_friendly,total_reviewers_celiac,total_reviewers_celiac,total_reviewers_celiac,perc_users_celiac,perc_users_celiac,perc_users_celiac,perc_rest_celiac_friendly,perc_rest_celiac_friendly,perc_rest_celiac_friendly,perc_rest_celiac_unfriendly,perc_rest_celiac_unfriendly,perc_rest_celiac_unfriendly,perc_diff_celiac_friendliness,perc_diff_celiac_friendliness,perc_diff_celiac_friendliness,review_perc_1,review_perc_1,review_perc_1,review_perc_2,review_perc_2,review_perc_2,review_perc_3,review_perc_3,review_perc_3,review_perc_4,review_perc_4,review_perc_4,review_perc_5,review_perc_5,review_perc_5,avg_rev_rating,avg_rev_rating,avg_rev_rating,rev_rating_diff,rev_rating_diff,rev_rating_diff,African,African,African,African,Allergen List,Allergen List,Allergen List,Allergen List,Allergy Friendly,Allergy Friendly,Allergy Friendly,Allergy Friendly,Appetizers,Appetizers,Appetizers,Appetizers,Arepas,Arepas,Arepas,Arepas,Asian,Asian,Asian,Asian,At the Airport,At the Airport,At the Airport,At the Airport,At the Farmers Market,At the Farmers Market,At the Farmers Market,At the Farmers Market,BYOB,BYOB,BYOB,BYOB,Bagels,Bagels,Bagels,Bagels,Baked Goods,Baked Goods,Baked Goods,Baked Goods,Bakery,Bakery,Bakery,Bakery,Bar,Bar,Bar,Bar,Barbecue,Barbecue,Barbecue,Barbecue,Bed and Breakfast,Bed and Breakfast,Bed and Breakfast,Bed and Breakfast,Beer,Beer,Beer,Beer,Beer (Reduced),Beer (Reduced),Beer (Reduced),Beer (Reduced),Bistro,Bistro,Bistro,Bistro,Brazilian,Brazilian,Brazilian,Brazilian,Bread/Buns,Bread/Buns,Bread/Buns,Bread/Buns,Breakfast,Breakfast,Breakfast,Breakfast,Breakfast All Day,Breakfast All Day,Breakfast All Day,Breakfast All Day,Breakfast Sandwiches,Breakfast Sandwiches,Breakfast Sandwiches,Breakfast Sandwiches,Breakfast Tacos,Breakfast Tacos,Breakfast Tacos,Breakfast Tacos,Brewery,Brewery,Brewery,Brewery,Brownies,Brownies,Brownies,Brownies,Brunch,Brunch,Brunch,Brunch,Buffet,Buffet,Buffet,Buffet,Burgers,Burgers,Burgers,Burgers,Cafe,Cafe,Cafe,Cafe,Cajun,Cajun,Cajun,Cajun,Cake Pops,Cake Pops,Cake Pops,Cake Pops,Cakes,Cakes,Cakes,Cakes,Calamari,Calamari,Calamari,Calamari,Calzones,Calzones,Calzones,Calzones,Caribbean,Caribbean,Caribbean,Caribbean,Casein-Free Friendly,Casein-Free Friendly,Casein-Free Friendly,Casein-Free Friendly,Cash Only,Cash Only,Cash Only,Cash Only,Catering,Catering,Catering,Catering,Celiac Friendly,Celiac Friendly,Celiac Friendly,Celiac Friendly,Cheesecake,Cheesecake,Cheesecake,Cheesecake,Chicken Fingers/Nuggets,Chicken Fingers/Nuggets,Chicken Fingers/Nuggets,Chicken Fingers/Nuggets,Chicken Parmesan,Chicken Parmesan,Chicken Parmesan,Chicken Parmesan,Chinese,Chinese,Chinese,Chinese,Cider,Cider,Cider,Cider,Cidery,Cidery,Cidery,Cidery,Cinnamon Rolls,Cinnamon Rolls,Cinnamon Rolls,Cinnamon Rolls,Clam Chowder,Clam Chowder,Clam Chowder,Clam Chowder,Cocktails,Cocktails,Cocktails,Cocktails,Coffee Shop,Coffee Shop,Coffee Shop,Coffee Shop,Comfort Food,Comfort Food,Comfort Food,Comfort Food,Convenience Store,Convenience Store,Convenience Store,Convenience Store,Cookies,Cookies,Cookies,Cookies,Corn-Free Friendly,Corn-Free Friendly,Corn-Free Friendly,Corn-Free Friendly,Crab Cakes,Crab Cakes,Crab Cakes,Crab Cakes,Crepes,Crepes,Crepes,Crepes,Croissants,Croissants,Croissants,Croissants,Cuban,Cuban,Cuban,Cuban,Cupcakes,Cupcakes,Cupcakes,Cupcakes,Dairy-Free Friendly,Dairy-Free Friendly,Dairy-Free Friendly,Dairy-Free Friendly,Dedicated Fryer,Dedicated Fryer,Dedicated Fryer,Dedicated Fryer,Dedicated Gluten Free Facility,Dedicated Gluten Free Facility,Dedicated Gluten Free Facility,Dedicated Gluten Free Facility,Dedicated Kitchen Space,Dedicated Kitchen Space,Dedicated Kitchen Space,Dedicated Kitchen Space,Dedicated Toaster,Dedicated Toaster,Dedicated Toaster,Dedicated Toaster,Dedicated Vegan,Dedicated Vegan,Dedicated Vegan,Dedicated Vegan,Dedicated Vegetarian,Dedicated Vegetarian,Dedicated Vegetarian,Dedicated Vegetarian,Deep Dish Pizza,Deep Dish Pizza,Deep Dish Pizza,Deep Dish Pizza,Deli,Deli,Deli,Deli,Delivery,Delivery,Delivery,Delivery,Dessert,Dessert,Dessert,Dessert,Diner,Diner,Diner,Diner,Dog Friendly,Dog Friendly,Dog Friendly,Dog Friendly,Donuts,Donuts,Donuts,Donuts,Eastern European,Eastern European,Eastern European,Eastern European,Egg-Free Friendly,Egg-Free Friendly,Egg-Free Friendly,Egg-Free Friendly,Eggs Benedict,Eggs Benedict,Eggs Benedict,Eggs Benedict,Empanadas,Empanadas,Empanadas,Empanadas,English/Irish,English/Irish,English/Irish,English/Irish,Ethiopian,Ethiopian,Ethiopian,Ethiopian,FODMAP Friendly,FODMAP Friendly,FODMAP Friendly,FODMAP Friendly,Falafel,Falafel,Falafel,Falafel,Farm to Table,Farm to Table,Farm to Table,Farm to Table,Fast Food,Fast Food,Fast Food,Fast Food,Filipino,Filipino,Filipino,Filipino,Fine Dining,Fine Dining,Fine Dining,Fine Dining,Food Truck,Food Truck,Food Truck,Food Truck,Free Wi-Fi,Free Wi-Fi,Free Wi-Fi,Free Wi-Fi,French,French,French,French,French Toast,French Toast,French Toast,French Toast,Fried Chicken,Fried Chicken,Fried Chicken,Fried Chicken,Fries,Fries,Fries,Fries,Frozen Yogurt,Frozen Yogurt,Frozen Yogurt,Frozen Yogurt,Gastropub,Gastropub,Gastropub,Gastropub,Gelato,Gelato,Gelato,Gelato,German,German,German,German,Gluten Free Menu,Gluten Free Menu,Gluten Free Menu,Gluten Free Menu,Gnocchi,Gnocchi,Gnocchi,Gnocchi,Greek,Greek,Greek,Greek,Grilled Cheese,Grilled Cheese,Grilled Cheese,Grilled Cheese,Grocery Store,Grocery Store,Grocery Store,Grocery Store,Halal Friendly,Halal Friendly,Halal Friendly,Halal Friendly,Happy Hour,Happy Hour,Happy Hour,Happy Hour,Hawaiian,Hawaiian,Hawaiian,Hawaiian,Health Food Store,Health Food Store,Health Food Store,Health Food Store,Healthy,Healthy,Healthy,Healthy,Hot Dogs,Hot Dogs,Hot Dogs,Hot Dogs,Hotel,Hotel,Hotel,Hotel,Ice Cream,Ice Cream,Ice Cream,Ice Cream,Ice Cream Cones,Ice Cream Cones,Ice Cream Cones,Ice Cream Cones,Indian,Indian,Indian,Indian,Italian,Italian,Italian,Italian,Japanese,Japanese,Japanese,Japanese,Juice Bar,Juice Bar,Juice Bar,Juice Bar,Keto Friendly,Keto Friendly,Keto Friendly,Keto Friendly,Kid Friendly,Kid Friendly,Kid Friendly,Kid Friendly,Korean,Korean,Korean,Korean,Korean BBQ,Korean BBQ,Korean BBQ,Korean BBQ,Kosher Friendly,Kosher Friendly,Kosher Friendly,Kosher Friendly,Late Night,Late Night,Late Night,Late Night,Latin,Latin,Latin,Latin,Live Music,Live Music,Live Music,Live Music,Lobster Rolls,Lobster Rolls,Lobster Rolls,Lobster Rolls,Locally Sourced,Locally Sourced,Locally Sourced,Locally Sourced,Lunch,Lunch,Lunch,Lunch,Mac & Cheese,Mac & Cheese,Mac & Cheese,Mac & Cheese,Meal Plan,Meal Plan,Meal Plan,Meal Plan,Meatballs,Meatballs,Meatballs,Meatballs,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mexican,Mexican,Mexican,Mexican,Middle Eastern,Middle Eastern,Middle Eastern,Middle Eastern,Mozzarella Sticks,Mozzarella Sticks,Mozzarella Sticks,Mozzarella Sticks,Muffins,Muffins,Muffins,Muffins,Natural Foods Store,Natural Foods Store,Natural Foods Store,Natural Foods Store,No Dine In,No Dine In,No Dine In,No Dine In,None Listed,None Listed,None Listed,None Listed,Noodles,Noodles,Noodles,Noodles,Nut-Free Friendly,Nut-Free Friendly,Nut-Free Friendly,Nut-Free Friendly,Onion Rings,Onion Rings,Onion Rings,Onion Rings,Online Ordering,Online Ordering,Online Ordering,Online Ordering,Organic,Organic,Organic,Organic,Other,Other,Other,Other,Outdoor Seating,Outdoor Seating,Outdoor Seating,Outdoor Seating,Oyster Bar,Oyster Bar,Oyster Bar,Oyster Bar,Pad Thai,Pad Thai,Pad Thai,Pad Thai,Paleo Friendly,Paleo Friendly,Paleo Friendly,Paleo Friendly,Pancakes,Pancakes,Pancakes,Pancakes,Pasta,Pasta,Pasta,Pasta,Pastries,Pastries,Pastries,Pastries,Peanut-Free Friendly,Peanut-Free Friendly,Peanut-Free Friendly,Peanut-Free Friendly,Peruvian,Peruvian,Peruvian,Peruvian,Pescetarian Friendly,Pescetarian Friendly,Pescetarian Friendly,Pescetarian Friendly,Pet Accomodations,Pet Accomodations,Pet Accomodations,Pet Accomodations,Philly Cheesesteaks,Philly Cheesesteaks,Philly Cheesesteaks,Philly Cheesesteaks,Pho,Pho,Pho,Pho,Pies,Pies,Pies,Pies,Pita,Pita,Pita,Pita,Pizza,Pizza,Pizza,Pizza,Plant Based,Plant Based,Plant Based,Plant Based,Po-Boys,Po-Boys,Po-Boys,Po-Boys,Poke,Poke,Poke,Poke,Poutine,Poutine,Poutine,Poutine,Pub Food,Pub Food,Pub Food,Pub Food,Quiche,Quiche,Quiche,Quiche,Quick Service Restaurant,Quick Service Restaurant,Quick Service Restaurant,Quick Service Restaurant,Ramen,Ramen,Ramen,Ramen,Ravioli,Ravioli,Ravioli,Ravioli,Raw Food,Raw Food,Raw Food,Raw Food,Restaurant,Restaurant,Restaurant,Restaurant,Rice Bowls,Rice Bowls,Rice Bowls,Rice Bowls,Romantic,Romantic,Romantic,Romantic,Salad,Salad,Salad,Salad,Sandwiches,Sandwiches,Sandwiches,Sandwiches,Scones,Scones,Scones,Scones,Seafood,Seafood,Seafood,Seafood,Smoothies,Smoothies,Smoothies,Smoothies,Soccer Bar,Soccer Bar,Soccer Bar,Soccer Bar,Soup,Soup,Soup,Soup,South American,South American,South American,South American,Southern,Southern,Southern,Southern,Soy Sauce,Soy Sauce,Soy Sauce,Soy Sauce,Soy-Free Friendly,Soy-Free Friendly,Soy-Free Friendly,Soy-Free Friendly,Spanish,Spanish,Spanish,Spanish,Specialty Store,Specialty Store,Specialty Store,Specialty Store,Sports Bar,Sports Bar,Sports Bar,Sports Bar,Stadium,Stadium,Stadium,Stadium,Steakhouse,Steakhouse,Steakhouse,Steakhouse,Sugar-Free Friendly,Sugar-Free Friendly,Sugar-Free Friendly,Sugar-Free Friendly,Sushi,Sushi,Sushi,Sushi,Sustainable,Sustainable,Sustainable,Sustainable,Tacos,Tacos,Tacos,Tacos,Takeout,Takeout,Takeout,Takeout,Tapas,Tapas,Tapas,Tapas,Taqueria,Taqueria,Taqueria,Taqueria,Tea Room,Tea Room,Tea Room,Tea Room,Tex-Mex,Tex-Mex,Tex-Mex,Tex-Mex,Thai,Thai,Thai,Thai,Tortilla Chips,Tortilla Chips,Tortilla Chips,Tortilla Chips,Tortillas,Tortillas,Tortillas,Tortillas,Vacation,Vacation,Vacation,Vacation,Vegan Friendly,Vegan Friendly,Vegan Friendly,Vegan Friendly,Vegetarian Friendly,Vegetarian Friendly,Vegetarian Friendly,Vegetarian Friendly,Vietnamese,Vietnamese,Vietnamese,Vietnamese,Waffles,Waffles,Waffles,Waffles,Wedding Cakes,Wedding Cakes,Wedding Cakes,Wedding Cakes,Wine Bar,Wine Bar,Wine Bar,Wine Bar,Winery,Winery,Winery,Winery,Wings,Wings,Wings,Wings,Wraps,Wraps,Wraps,Wraps,perc_no_celiac_friendliness,avg_num_reviews,num_celiac_user_revs,num_nonceliac_user_revs
,sum,median,mean,sum,mean,sum,mean,sum,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,median,mean,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,rank,rest_tags_rank,sum,mean,rank,rest_tags_rank,sum,food_tags_rank,mean,rank,sum,food_tags_rank,mean,rank,sum,mean,mean,mean,mean
metro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
